nerd01,nerd02,nerd03,nerd04,nerd05,nerd06,nerd07,nerd08,nerd09,nerd10,nerd11,nerd12,nerd13,nerd14,nerd15,nerd16,nerd17,nerd18,nerd19,nerd20,nerd21,nerd22,nerd23,nerd24,nerd25,nerd26,country,introelapse,testelapse,surveyelapse,pers.ext.1,pers.agr.1,pers.con.1,pers.neu.1,pers.ope.1,pers.ext.2,pers.agr.2,pers.con.2,pers.neu.2,pers.ope.2,vocab1,vocab2,vocab3,vocab4,vocab5,vocab6,vocab7,vocab8,vocab9,vocab10,vocab11,vocab12,vocab13,vocab14,vocab15,vocab16,education,urban,gender,engnat,age,screenw,screenh,hand,religion,orientation,voted,married,familysize,major,race_arab,race_asian,race_black,race_white,race_hispanic,race_nativeam,race_nativeau,race_other,nerdy,ASD
3,4,4,4,5,5,5,4,4,4,4,4,5,4,1,3,4,2,4,4,1,2,5,5,4,5,US,19,250,284,3,2,6,2,7,6,7,1,5,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,2,2,2,1,58,1536,864,1,12,2,1,2,4,,0,0,0,1,0,0,0,0,6,2
2,2,3,2,4,4,4,2,3,5,1,3,3,4,1,2,3,2,1,3,1,2,5,3,2,4,US,3,146,219,3,3,4,3,5,4,5,5,6,4,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,3,2,1,61,768,1024,1,2,1,2,3,7,History ,0,0,0,1,0,0,0,0,5,2
3,5,4,3,5,3,5,2,4,3,3,4,3,4,4,3,4,3,5,3,3,2,2,4,5,5,FI,1138,102,208,2,6,5,5,6,5,5,2,3,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,2,1,2,25,1920,1080,1,2,1,2,1,5,,0,0,0,1,0,0,0,0,4,2
5,5,5,5,5,5,5,5,5,3,4,5,5,4,5,5,5,5,1,5,2,2,5,5,4,5,US,3,70,129,2,5,4,5,6,6,5,5,3,2,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,3,2,2,1,46,1680,1050,1,4,1,2,2,2,Chemistry,0,0,0,1,0,0,0,0,6,2
1,5,3,2,4,5,5,3,4,5,3,4,4,5,1,1,2,5,1,2,1,4,3,3,5,5,US,6,143,220,4,1,6,2,6,2,7,1,5,3,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,3,1,1,60,320,568,1,4,1,2,2,1,Psychology,0,0,0,1,0,0,0,0,3,2
1,5,4,1,5,5,5,5,4,5,1,5,4,2,1,1,2,5,1,4,1,1,4,5,1,5,US,3,156,234,3,2,6,5,5,4,4,3,4,2,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,4,3,2,1,26,320,568,1,2,1,2,1,1,Biology,0,0,0,1,0,0,0,0,6,2
2,1,4,3,4,3,3,4,4,4,1,2,4,2,1,2,3,3,1,4,4,3,4,4,3,4,CA,3,133,274,3,1,6,5,5,5,6,6,6,2,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,3,1,2,1,63,1280,800,1,6,1,2,3,4,nursing,0,0,0,1,0,0,0,0,5,2
1,5,1,1,3,5,5,2,5,4,1,5,1,3,1,1,1,5,1,3,1,5,5,3,3,3,US,33,101,170,5,1,7,6,7,6,7,1,6,2,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,3,2,2,54,768,1024,1,9,1,1,2,3,,0,0,0,1,0,0,0,0,7,2
3,3,5,3,5,4,3,5,2,3,2,3,2,2,1,4,5,5,5,4,1,1,1,4,3,2,US,204,126,152,6,5,5,7,4,7,5,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,1,16,534,854,1,4,1,2,1,3,Psychology,0,0,1,1,1,1,0,0,4,2
3,4,4,1,2,1,3,1,1,4,1,2,1,3,1,1,1,1,5,1,1,1,1,1,1,1,LU,1,101,84,5,2,5,6,5,7,5,5,4,3,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,3,1,1,16,1366,768,1,2,1,2,1,2,,0,0,0,1,0,0,0,0,5,2
1,1,5,3,3,5,3,1,5,5,1,3,5,5,1,5,5,1,1,3,5,1,5,5,1,5,FR,68,143,130,1,1,4,7,7,7,4,1,4,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,3,2,2,45,1280,800,1,2,5,1,1,3,art history,0,0,0,1,0,0,0,0,4,2
2,5,4,2,4,5,5,5,5,5,1,5,5,5,1,1,1,5,1,4,1,1,5,4,4,5,US,78,251,202,2,7,6,5,6,2,7,2,4,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,3,2,1,57,1024,768,1,1,2,2,2,2,Biology,0,0,0,1,0,0,0,0,7,2
4,5,5,5,4,4,5,5,5,5,5,5,4,5,5,4,5,5,5,4,4,2,2,5,5,5,US,3,95,173,5,2,5,3,7,5,6,5,4,2,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,3,2,1,1,22,3440,1440,1,1,1,2,1,3,"Computer Sci, Cognitive Sci",0,0,0,1,0,0,0,0,6,2
2,4,4,3,5,3,5,2,4,4,4,4,2,3,2,3,3,4,5,1,3,2,4,4,4,4,US,27,149,241,5,4,6,6,7,5,7,5,3,4,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,2,2,1,1,22,1920,1080,1,1,1,2,1,2,Physics,0,0,0,1,1,0,0,0,5,2
4,2,4,5,2,5,4,3,3,4,1,3,3,3,3,3,4,5,1,2,1,3,5,5,2,3,US,3,94,137,6,5,5,5,7,5,6,6,6,2,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,3,2,2,1,25,1280,800,1,1,3,2,1,3,geography,0,0,0,1,0,0,0,0,6,2
2,2,5,2,4,5,5,3,5,5,1,5,4,5,1,3,3,5,1,4,1,2,4,5,2,5,US,151,154,187,1,1,6,1,6,7,7,2,7,3,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,2,2,1,49,1366,768,2,2,1,1,2,5,Political Science,0,0,0,1,0,0,0,0,6,2
4,4,3,2,4,4,4,2,4,4,2,4,1,4,4,2,1,3,4,2,1,5,4,3,4,3,AT,2588,616,197,2,6,3,5,5,6,6,2,4,5,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,3,3,1,2,29,1366,768,1,2,1,1,1,2,,0,0,0,1,0,0,0,0,6,2
5,5,5,5,4,5,5,5,4,5,5,4,5,5,5,3,5,4,5,5,1,4,4,5,4,5,US,42,199,170,1,6,6,4,6,7,2,1,5,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,2,1,1,19,1920,1080,1,2,3,2,1,3,,0,1,0,1,0,0,0,0,7,2
3,5,5,4,5,4,4,5,4,5,3,3,5,4,3,5,5,2,4,4,4,3,5,5,3,4,GU,20,140,165,1,5,4,7,6,7,4,3,4,3,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,2,1,19,1366,768,1,2,2,2,1,3,,0,0,0,0,0,0,0,1,7,2
4,5,2,4,4,5,5,4,5,4,1,5,1,5,3,4,2,5,1,4,5,2,5,5,1,5,US,21,135,231,6,1,7,7,6,1,7,1,2,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,4,2,2,1,58,1024,600,1,6,1,1,1,3,"political science, religion",0,0,0,1,0,0,0,0,6,2
4,3,5,2,4,4,3,2,4,5,1,3,4,4,2,5,4,5,2,4,2,2,5,5,4,2,US,32,148,154,1,1,7,3,6,6,6,3,6,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,4,2,1,1,31,1366,768,1,6,1,2,1,2,Sport Management,0,0,0,1,0,0,0,0,5,2
4,2,4,2,2,3,4,3,4,4,1,2,3,4,2,4,3,4,3,2,2,3,4,4,4,4,CA,5,89,184,3,5,5,2,5,5,5,6,5,2,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,4,2,2,1,44,1280,1024,1,6,1,1,1,3,Sociology,0,0,0,1,0,0,0,0,5,2
4,5,5,2,4,3,5,5,4,4,5,5,4,5,3,2,5,1,5,4,5,4,5,4,4,5,NO,112,148,224,6,3,2,5,6,6,6,2,4,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,4,1,1,2,34,1280,800,1,2,1,2,1,4,Political Science,0,0,0,1,0,0,0,0,7,2
4,1,5,4,4,4,4,4,4,5,3,3,3,5,1,4,4,2,1,4,4,3,5,5,2,5,US,65,351,227,2,5,0,2,7,5,6,5,5,3,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,3,2,1,59,1280,800,1,1,1,2,2,8,History,0,0,0,1,0,0,0,0,5,2
5,5,5,4,4,5,5,5,4,5,4,4,5,4,4,5,5,3,4,4,5,3,5,5,4,4,GB,51,120,255,1,3,5,7,5,6,6,3,3,2,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,2,1,2,2,26,1600,900,1,12,4,1,1,4,,0,0,0,1,0,0,0,0,7,2
4,4,5,2,4,4,4,5,4,5,2,4,5,3,2,5,4,3,5,5,4,2,4,4,4,4,PH,19,94,147,1,2,7,5,6,7,5,5,5,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,3,3,2,2,20,1366,768,1,1,1,2,1,1,Architecture,0,1,0,0,0,0,0,0,5,2
3,4,4,3,4,4,5,4,4,3,3,4,3,4,3,3,3,4,2,3,2,2,4,4,3,4,US,376,239,940,2,5,7,6,2,6,6,2,5,5,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,4,2,2,1,36,1280,800,1,1,1,2,2,3,chemistry,0,0,0,0,0,0,0,1,6,2
2,4,3,2,4,4,5,3,4,4,1,4,3,4,3,3,3,3,3,4,5,2,4,5,4,4,US,36,145,237,3,2,4,2,6,4,5,5,7,6,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,3,2,1,1,56,1920,1080,1,9,1,2,2,3,Electrical Engineering,0,0,0,1,0,0,0,0,4,2
4,4,5,4,4,3,4,3,4,4,1,3,4,5,1,2,3,3,1,3,1,1,3,3,5,4,US,23,173,208,1,5,1,4,2,1,3,3,5,2,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,2,2,1,1,66,1920,1200,1,2,1,2,2,3,communications,0,0,0,1,0,0,0,0,1,1
2,1,3,4,1,1,3,4,4,5,1,1,4,5,1,3,1,5,1,4,1,1,4,4,2,3,US,33,120,148,2,1,7,3,6,5,6,3,6,5,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,4,2,2,1,44,768,1024,1,1,1,1,2,2,classics,0,0,0,1,0,0,0,0,3,2
4,1,5,3,4,5,5,3,5,5,1,1,5,5,1,3,5,5,1,5,1,1,5,5,5,5,US,43,111,199,1,1,6,1,6,7,5,2,7,2,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,3,1,2,1,57,800,1280,2,2,1,2,1,5,Biology,0,0,0,1,0,0,0,0,6,2
4,5,4,3,5,5,5,4,4,5,4,5,4,5,3,4,4,4,4,4,4,2,4,4,5,4,US,19,80,124,5,6,3,3,6,3,2,6,5,3,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,3,1,1,15,1920,1080,1,2,1,2,1,2,,0,0,0,1,0,0,0,0,7,2
5,5,5,5,5,4,5,5,5,5,3,4,5,5,5,5,5,4,3,5,5,5,4,5,5,5,JO,21,207,196,7,6,7,5,7,5,1,2,7,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,3,3,2,1,22,1366,768,1,2,2,2,1,7,psychology,0,0,0,0,0,0,0,1,7,2
5,2,5,5,5,5,5,2,4,5,5,2,5,5,2,5,5,5,5,5,2,2,5,5,5,5,US,78,91,177,1,5,2,7,7,3,5,3,3,5,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,2,2,2,1,26,1680,1050,1,1,2,2,2,2,Dietetics,0,0,0,1,0,0,0,0,7,2
5,5,5,5,4,1,2,2,5,3,5,4,3,4,4,3,5,1,5,3,1,3,5,4,3,4,AR,47,568,144,2,2,1,3,5,6,4,6,3,6,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,2,3,1,2,22,800,600,2,2,1,1,1,5,,0,0,0,1,0,0,0,0,6,2
3,1,5,3,3,5,5,4,4,5,1,5,5,5,1,3,5,5,1,5,3,5,5,5,3,5,US,25,192,180,1,5,7,5,4,7,5,1,6,2,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,1,2,1,67,1440,900,2,1,1,2,2,5,History,0,0,0,1,0,0,0,0,4,2
4,5,5,5,5,4,5,5,5,5,5,5,1,3,4,5,1,1,5,2,5,1,5,5,4,5,US,9,97,153,6,1,2,5,7,3,6,7,5,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,3,1,1,1,33,1600,900,1,3,1,2,2,4,Physics,0,0,0,1,0,0,0,0,6,2
4,5,5,3,4,4,4,5,4,5,5,4,5,3,1,4,4,5,5,4,3,5,5,4,4,4,US,2,75,177,5,5,6,4,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,2,2,1,1,22,1440,900,1,2,1,2,1,2,English/History,0,0,0,1,0,0,0,0,0,2
3,5,5,5,5,5,5,5,5,5,2,4,5,4,2,5,5,5,3,4,4,4,5,5,5,5,US,4,86,120,2,2,6,6,6,7,7,3,5,2,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,3,2,2,1,52,1366,768,1,12,1,2,2,3,English,0,0,0,1,0,0,0,0,6,2
4,5,5,4,4,4,5,5,4,4,2,5,5,5,2,4,5,4,3,5,2,3,3,4,5,5,US,32,94,177,2,3,4,4,6,6,4,5,5,2,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,2,3,1,1,52,768,1024,1,2,1,1,2,3,Comp sci,0,0,0,1,0,0,0,0,4,2
5,2,4,4,5,5,4,3,5,5,1,5,4,5,1,4,4,5,3,3,2,5,5,4,2,5,US,71,187,329,6,1,6,2,5,5,6,2,7,3,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,1,1,1,35,1920,1080,1,2,1,2,3,3,Philosophy,0,0,0,1,0,0,0,0,6,2
4,5,4,4,4,5,5,3,5,4,4,5,5,4,4,5,4,4,4,5,2,2,4,4,4,5,US,3,83,214,1,5,6,5,5,7,4,4,6,5,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,4,1,1,1,45,1440,900,1,7,1,1,2,2,mba,0,0,0,1,0,0,0,0,6,2
5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,1,3,5,5,5,5,1,5,5,5,5,CA,122,120,171,6,7,5,1,7,3,5,5,7,2,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,4,2,1,1,25,1600,900,1,2,5,1,1,5,,0,0,0,1,0,0,0,0,7,2
4,3,5,4,5,5,4,2,5,5,2,4,5,5,5,4,3,5,5,5,2,5,5,3,4,5,US,32,196,215,3,5,7,2,5,6,3,3,7,3,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,3,2,1,1,27,1366,768,1,0,1,2,1,2,political science,0,1,0,0,1,0,0,0,7,2
5,1,1,3,5,5,5,1,5,4,1,1,5,5,1,1,1,5,1,5,1,2,5,5,5,5,US,81,251,295,4,5,3,1,5,6,2,1,7,3,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,3,1,1,25,1440,900,1,6,1,2,1,1,chemistry,1,0,0,1,1,0,0,0,4,2
4,4,5,2,4,2,5,1,3,4,3,3,2,3,1,4,4,2,3,1,1,1,2,1,3,4,DK,13,144,510,1,3,2,3,5,6,3,5,2,5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,3,1,1,2,26,1920,1080,1,12,1,1,1,3,Computer science,0,0,0,1,0,0,0,0,4,2
4,5,4,4,4,4,4,3,5,5,4,3,5,1,1,2,5,4,4,4,1,2,4,5,4,5,US,2778,130,123,3,5,7,2,7,5,5,1,6,2,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,4,1,1,1,33,1366,768,1,6,1,1,2,2,Music,0,0,0,1,0,0,0,0,4,2
4,5,5,4,3,4,4,4,4,4,4,4,5,4,4,5,5,4,5,4,1,3,4,3,3,4,NZ,322,70,313,1,5,5,3,3,6,4,5,5,4,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,3,2,1,1,35,1920,1080,1,1,1,2,2,3,Computer Science,0,0,0,1,0,0,0,0,6,2
5,4,4,5,5,5,5,2,5,5,1,5,3,5,1,5,3,5,4,5,3,1,5,5,5,5,US,133,17802,162,2,1,6,2,5,7,5,6,6,2,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,4,1,1,1,31,1440,900,2,2,1,2,1,2,science,0,0,0,1,0,0,0,0,5,2
2,4,4,4,5,3,5,1,4,4,5,5,2,5,4,2,3,2,5,2,5,1,3,5,4,4,US,64,148,291,3,5,6,3,7,5,5,5,6,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,3,2,1,1,22,1368,912,1,1,1,1,1,2,Physics,0,0,0,1,0,0,0,0,5,2
4,5,5,4,5,4,5,5,5,5,3,5,5,5,4,4,5,3,2,5,5,4,5,5,5,5,US,4,97,169,2,1,1,7,2,7,6,7,2,2,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,3,2,2,1,67,1366,768,2,12,4,2,2,3,,0,0,0,1,0,1,0,0,6,2
3,5,5,3,1,2,4,5,1,5,1,3,5,5,4,1,5,5,4,5,4,1,1,4,1,5,US,10,152,189,3,3,5,4,5,5,4,5,4,3,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,2,2,1,1,17,1680,1050,2,7,4,2,1,1,,0,0,1,0,0,0,0,0,4,2
3,5,4,5,4,3,5,4,2,5,1,3,3,3,3,4,3,5,1,5,1,3,5,1,2,4,AR,85,151,179,5,6,5,7,7,3,4,5,3,4,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,3,3,2,2,23,1280,800,1,1,1,2,1,4,business,0,0,0,0,1,1,0,0,5,2
2,4,5,2,3,4,4,2,3,5,4,4,4,4,2,4,4,4,4,3,2,3,2,4,4,3,US,31,148,151,7,6,6,6,2,7,4,3,5,6,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,2,2,1,1,20,1366,768,1,2,3,2,1,2,,0,1,0,0,0,0,0,0,5,2
2,5,4,2,5,3,4,2,4,4,4,4,4,2,2,2,2,5,4,4,1,1,3,3,4,5,US,42,184,245,3,2,7,3,7,6,3,2,7,2,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,3,1,1,45,1366,768,1,1,1,2,2,2,civil engineering/history,0,0,0,1,0,0,0,0,5,2
2,4,5,3,4,4,2,3,4,5,1,4,3,5,1,4,5,5,1,5,1,2,5,5,2,4,CA,68,110,157,2,6,7,6,6,5,7,6,4,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,2,2,1,31,1440,900,1,1,1,2,2,2,"Religion, Design",0,0,0,1,0,0,0,0,6,2
4,5,5,3,4,4,5,3,4,5,2,5,2,4,2,4,5,4,3,4,3,2,2,5,4,5,US,1,83,156,5,4,5,4,5,7,5,5,6,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,2,2,1,1,35,1344,840,1,2,1,1,1,5,,0,0,1,0,0,1,0,0,6,2
2,3,2,2,5,4,5,5,4,1,1,3,3,4,1,2,2,5,1,4,1,1,4,5,4,5,US,25,131,207,6,6,6,2,3,1,5,7,6,6,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,2,2,1,52,1440,900,1,6,1,2,2,3,mechanical engineering,0,0,0,1,0,0,0,0,6,2
1,5,3,4,5,5,5,2,5,5,1,5,5,5,1,1,3,5,1,5,1,1,5,5,5,5,US,96,111,259,3,3,6,3,7,5,5,2,6,2,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,1,2,1,61,1366,768,2,1,1,1,2,5,physics,0,0,0,1,0,0,0,0,6,2
5,4,5,0,5,2,4,4,5,5,1,4,5,4,1,2,2,2,1,2,1,2,5,5,4,5,US,3,95,106,2,6,2,7,3,7,2,7,1,2,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,2,1,1,55,1440,900,1,7,1,2,2,3,metallurgy,0,1,0,0,0,0,0,0,1,2
4,2,2,4,4,3,5,4,5,5,2,4,4,4,1,3,4,5,1,4,1,2,5,4,2,5,US,5,94,206,4,4,7,3,6,3,3,1,4,2,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,1,2,1,41,1600,900,1,6,1,2,1,5,,0,0,0,1,0,0,0,0,5,2
2,3,3,1,4,4,5,1,2,4,2,5,1,3,1,2,2,0,5,2,1,1,2,4,4,2,US,1667,2077,238,6,5,6,6,7,1,3,3,3,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,3,3,1,1,64,1600,900,2,0,1,1,2,1,Psychology,0,0,0,1,0,0,0,0,2,2
3,3,3,5,2,3,3,3,3,3,1,3,4,2,1,1,2,4,1,2,1,1,5,3,1,4,US,19,108,310,2,1,7,7,7,6,5,4,3,4,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,4,3,2,1,45,375,667,1,9,1,2,2,2,History,0,0,0,1,0,0,0,0,5,2
4,5,4,3,3,3,5,1,4,3,3,3,1,2,3,1,3,4,5,3,1,1,1,4,4,4,FI,58,272,304,4,6,7,4,6,6,5,2,5,4,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,3,2,1,2,24,1920,1080,1,6,1,1,1,3,construction engineering,0,0,0,1,0,0,0,0,4,2
4,5,5,4,5,3,5,4,5,5,4,5,4,5,5,4,4,5,1,5,1,1,4,5,5,5,CA,858,115,660,5,3,7,5,7,6,6,2,6,6,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,3,1,2,1,56,768,1024,1,1,1,1,2,5,Social development studies,0,0,0,1,0,0,0,0,6,2
3,2,5,2,3,5,4,3,4,3,1,2,5,4,1,4,2,5,1,4,1,1,4,2,3,3,US,28,75,113,2,2,6,1,5,7,4,5,6,6,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,3,1,2,1,35,1366,768,1,6,1,2,2,2,psychology,0,1,0,0,0,0,0,0,5,2
5,4,5,5,4,3,5,4,5,5,3,4,5,5,4,4,4,2,5,3,5,3,5,5,2,3,US,12,91,149,3,5,2,5,7,6,3,6,5,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,2,2,2,1,18,360,640,1,1,5,2,1,1,biology,0,0,0,1,0,0,0,0,6,2
2,4,4,3,3,4,5,2,4,4,1,4,3,4,2,1,3,5,1,3,4,2,5,4,3,3,US,23,114,125,2,3,6,6,5,7,6,2,5,4,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,4,2,2,1,28,1440,900,1,2,2,1,1,3,mechanical engineering,0,1,0,1,0,0,0,0,6,2
4,3,5,5,5,5,4,5,0,4,1,4,4,4,2,5,4,5,1,4,2,4,5,4,2,5,CA,19,137,245,1,5,5,6,6,6,3,6,3,2,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,3,2,1,52,1280,800,1,2,2,1,1,3,"linguistics, experimental psychology, communi",0,0,0,1,0,0,0,0,6,2
4,5,4,3,5,3,5,4,5,5,3,5,4,5,2,3,5,5,4,3,4,1,4,5,4,5,US,4,112,310,3,3,3,5,7,4,5,3,5,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,2,2,2,1,32,1920,1080,2,2,2,1,2,3,Political Science,0,0,0,0,0,0,0,1,5,2
2,3,3,2,3,2,4,2,3,3,1,3,2,3,3,2,2,4,1,2,1,2,1,3,4,3,US,16,157,206,5,5,5,3,5,5,3,5,5,6,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,4,2,1,1,55,768,1024,2,6,1,1,2,4,Econ,0,0,0,1,0,0,0,0,3,2
4,5,3,5,5,5,5,1,5,3,1,4,2,5,1,1,3,5,1,4,1,1,3,5,3,5,US,5,93,141,6,3,6,4,7,1,6,3,6,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,2,2,2,53,1440,900,1,6,1,2,3,3,Biology,0,0,0,1,0,0,0,0,7,2
4,5,5,3,4,3,3,4,3,4,1,3,2,1,5,5,2,5,1,4,1,1,5,5,1,5,US,47,210,182,4,5,7,7,7,7,7,5,3,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,1,2,1,37,1366,768,2,1,1,2,3,4,,0,0,0,1,1,1,0,0,5,2
5,5,5,2,3,3,5,1,1,4,1,4,2,4,2,1,2,5,5,2,1,1,5,4,4,4,US,51,177,133,6,6,6,5,7,1,3,3,6,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,4,3,1,1,36,1280,850,1,2,1,2,3,2,Scientific Computing,0,0,0,1,0,0,0,0,5,2
1,3,5,4,3,3,5,1,4,5,1,5,5,4,1,5,4,5,1,5,1,3,5,3,1,4,US,3,103,132,1,5,3,5,6,7,7,5,5,7,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,4,2,2,1,54,768,1024,1,2,1,2,1,1,Italian,0,0,0,1,0,0,0,0,4,2
5,5,4,5,5,3,5,5,5,5,2,5,4,4,5,2,4,5,5,4,4,1,5,5,5,5,US,44,113,144,4,4,6,5,6,5,6,2,6,2,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,3,1,1,39,1920,1200,1,4,1,2,1,2,Design,0,0,0,1,0,0,0,0,7,2
4,4,2,1,3,2,3,1,2,3,1,2,2,4,2,1,1,4,1,2,4,1,3,4,1,3,US,52,424,237,6,2,6,2,7,1,7,3,6,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,3,3,2,1,35,1366,768,1,7,1,1,2,5,culinary arts,0,0,0,1,0,0,0,0,5,2
5,5,5,4,5,4,5,5,5,5,4,4,5,5,3,5,5,4,5,5,4,2,5,5,3,5,US,5,110,199,1,6,6,6,4,7,1,6,3,2,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,2,2,1,1,21,1280,800,1,2,1,0,1,1,Biology,0,0,0,1,0,0,0,0,6,1
4,3,4,4,5,4,5,1,4,4,3,5,2,5,1,3,4,1,5,3,1,1,4,5,4,5,GB,67,79,172,2,5,6,1,7,3,4,4,6,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,2,2,1,2,36,3440,1440,1,2,1,1,1,1,Sociology,0,0,0,1,0,0,0,0,6,2
3,3,5,4,5,5,4,5,3,5,5,4,4,5,2,4,5,2,1,4,5,1,5,5,3,5,KR,4,108,161,4,3,6,5,6,5,6,3,2,2,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,3,3,1,1,33,1024,768,1,2,1,2,1,3,English,0,0,0,1,0,0,0,0,6,2
4,2,5,4,5,4,4,4,3,5,1,2,2,4,1,3,2,5,2,2,3,1,3,4,3,4,US,322,98,139,4,6,5,5,3,5,3,5,3,5,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,3,1,1,1,25,1366,768,1,6,1,2,1,2,Math,0,0,0,1,0,0,0,0,5,2
4,3,4,3,4,2,4,3,4,4,1,5,3,3,1,2,4,4,1,3,1,2,3,5,4,5,US,3,105,129,5,2,3,2,5,5,6,5,5,2,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,1,1,60,1536,864,1,7,1,1,2,5,,0,0,0,1,0,0,0,0,4,2
5,5,4,5,4,4,1,5,3,1,1,1,1,1,5,1,3,3,1,1,1,1,4,4,1,3,CA,142,102,143,7,4,5,5,7,5,7,5,5,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,3,2,2,1,22,1280,800,1,4,1,2,1,4,english,0,1,0,1,0,0,0,0,5,2
